"reportNbr","offenseCode","offenseDsc","locationName","latitudeCrd","longitudeCrd","firstReportDtm"
"16043256","LIQUOR -","DRINK IN PUB OVER 21","X DISCOVERY PL, SILVER SPRING, MD 20910","38.99454116","-77.02799987","2016-08-25T14:50:00"
"160825020","FRAUD","FRAUD SWINDLE","11XX S HAYES ST","38.86497835","-77.06163804","2016-08-25T14:28:00"
"160825017","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","ARLINGTON BL ST & N HIGHLAND","38.87190679","-77.09321123","2016-08-25T14:27:00"
"160825013","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","34XX COLUMBIA PK AT S GLEBE RD","38.86222197","-77.09125197","2016-08-25T14:14:00"
"160825012","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","ARLINGTON BL & S WASHINGTON BL","38.87300406","-77.0858511","2016-08-25T13:17:00"
"160825011","LARCENY","LARC SHOPLIFTING","12XX S HAYES ST","38.86285104","-77.05800289","2016-08-25T13:11:00"
"160825016","BURGLARY","BURG RESIDENCE-NO FORCE-DAY","26XX S GRANT ST","38.84904593","-77.0582631","2016-08-25T13:00:00"
"16043280","LARCENY","OTHER UNDER $50","85XX 16TH ST, SILVER SPRING, MD 10910","38.99650955","-77.03648376","2016-08-25T12:10:00"
"16043198","FORGERY/","CNTRFT-CHECKS","77XX OLD GEORGETOWN RD, BETHESDA, MD 20814","38.98648071","-77.09712982","2016-08-25T12:09:00"
"160826042","LARCENY","LARC PARTS FROM VEHICLE","16XX FORT MYER DR","38.89450497","-77.07376823","2016-08-25T12:00:00"
"16043195","SUDDEN D","EATH NATURAL","76XX CARROLL AVE, TAKOMA PARK, MD 20912","38.98448548","-76.99965048","2016-08-25T11:41:00"
"160825008","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N EMERSON & WILSON BL ST","38.8786814","-77.12151179","2016-08-25T10:33:00"
"116162192","PHONE CA","LLS THREATENING","42XX DUKE ST","38.81345725","-77.10314776","2016-08-25T08:25:00"
"116162061","DESTRUCT","ION OF PROPERTY/GRAFFITI","54XX HOLMES RUN","38.81950274","-77.12763228","2016-08-25T08:00:00"
"160825004","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","S GLEBE ST & S IVES RD","38.84433214","-77.06436514","2016-08-25T06:12:00"
"160825003","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","ARLINGTON BL DR & S PERSHING","38.86691771","-77.111504","2016-08-25T05:26:00"
"116162029","ASSAULT","AND BATTERY","1XX LUNA PARK DR","38.83804046","-77.05389549","2016-08-25T02:50:00"
"116162019","TAMPERIN","G WITH AUTO","1XX CAMERON STATION","38.81116659","-77.11778208","2016-08-25T01:10:00"
"116162016","DISORDER","LY CONDUCT","1XX S BRAGG ST","38.81632875","-77.13963344","2016-08-25T00:45:00"
"116162012","DRUNK IN","PUBLIC","42XX DUKE ST","38.81281949","-77.10313956","2016-08-25T00:30:00"
"116162015","ASSAULT","AND BATTERY","1XX S BRAGG ST","38.81630679","-77.13899942","2016-08-25T00:30:00"
"160825001","NARCOTIC","NARCOTICS HEROIN-POSSESSING","14XX N COURTHOUSE RD","38.88875836","-77.085155","2016-08-24T23:23:00"
"116161999","SEX OFFE","NSE PEEPING TOM","53XX TANEY AV","38.82354443","-77.12570115","2016-08-24T23:15:00"
"16043129","LARCENY","FROM BUILDING OVER $200","86XX GARLAND AVE, TAKOMA PARK, MD 20912","38.99699401","-76.99868774","2016-08-24T23:14:00"
"160824044","CARJACK","CARJACKING STRONG ARM","9XX S DINWIDDIE ST","38.85793641","-77.11106898","2016-08-24T23:09:00"
"160825029","FNDBODY","DEATHS AND BODIES FOUND OTHER","12XX N KENILWORTH ST","38.88184057","-77.13456025","2016-08-24T23:00:00"
"116161994","TRESPASS","ING","39XX BRUCE ST","38.84071355","-77.05988186","2016-08-24T22:50:00"
"16043122","VANDALIS","M-COMMERCIAL EST","6XX SLIGO AVE, SILVER SPRIG, MD 20910","38.99118041","-77.01426696","2016-08-24T22:37:00"
"116161988","TRESPASS","ING","38XX RUSSELL RD","38.83957807","-77.06562586","2016-08-24T22:10:00"
"116162210","LARCENY","PETIT OTHER","53XX HOLMES RUN","38.81344753","-77.1236834","2016-08-24T22:00:00"
"160824041","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","11XX N GARFIELD ST","38.88559458","-77.09524252","2016-08-24T21:40:00"
"160824040","KIDNAPP","KIDNAPPING ADULT","8XX N WAKEFIELD ST","38.87833958","-77.11446444","2016-08-24T21:15:00"
"16043102","LIQUOR -","DRINK IN PUB OVER 21","87XX FLOWER AVE, SILVER SPRING, MD 20903","38.99822998","-77.00360107","2016-08-24T21:06:00"
"160824039","LARCENY","LARC SHOPLIFTING","11XX S HAYES ST","38.86416696","-77.05907577","2016-08-24T20:32:00"
"116161964","DRIVING","WHILE INTOXICATED","2XX S FAYETTE ST","38.80312646","-77.05355077","2016-08-24T20:30:00"
"16043091","LIQUOR -","DRINK IN PUB OVER 21","11XX BONIFANT ST, SILVER SPRING, MD 20910","38.99338912","-77.02794647","2016-08-24T20:14:00"
"116161962","CREDIT C","ARD THEFT","1XX S PATRICK ST","38.80605414","-77.04913617","2016-08-24T20:05:00"
"116161934","WARRANT","SERVICE","20XX MILL RD","38.79872889","-77.06605913","2016-08-24T18:05:00"
"160824031","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","20TH RD & N GLEBE RD N","38.89774319","-77.12434771","2016-08-24T17:50:00"
"160824032","LARCENY","LARC SHOPLIFTING","6XX N GLEBE RD","38.87590865","-77.11194452","2016-08-24T17:46:00"
"160824033","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N GEORGE MASON & LEE HW DR","38.89572082","-77.13433729","2016-08-24T17:36:00"
"116161914","WARRANT","SERVICE","20XX MILL RD","38.79699109","-77.06358031","2016-08-24T17:07:00"
"160824030","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","ARLINGTON BL & WASHINGTON BL","38.87375386","-77.08596033","2016-08-24T16:59:00"
"160824036","LARCENY","LARCENY - OTHER","26XX COLUMBIA PK","38.86231813","-77.08731567","2016-08-24T16:00:00"
"160824023","SMPLASLT","SIMPLE ASSAULT FAMILY","4XX S 23 ST","38.85155459","-77.05111475","2016-08-24T15:16:00"
"16043057","SUDDEN D","EATH NATURAL","76XX CARROLL AVE, TAKOMA PARK, MD 20912","38.9819502","-76.99878192","2016-08-24T14:45:00"
"116161871","WARRANT","SERVICE","20XX MILL RD","38.79698494","-77.06271044","2016-08-24T14:00:00"
"16043053","FORGERY/","CNTRFT-CHECKS","73XX WISCONSIN AVE, BETHESDA, MD 20814","38.98271179","-77.09340667","2016-08-24T13:30:00"
"16043009","CDS-POSS","MARIJUANA/HASHISH","9XX JESUP BLAIR DR, SILVER SPRING, MD 20910","38.98580169","-77.02546691","2016-08-24T13:03:00"
"160824020","FRAUD","FRAUD IMPERSONATION","4XX S JEFFERSON","38.88930748","-77.06712199","2016-08-24T12:00:00"
"160824016","LARCENY","LARCENY - OTHER","17XX S CLARK ST","38.85896879","-77.05029234","2016-08-24T11:51:00"
"116161842","ASSAULT","AND BATTERY","57XX DUNSTER CT","38.8327247","-77.12705384","2016-08-24T11:30:00"
"16043101","LARCENY","FROM BLDG UNDER $50","46XX WILLARD AVE, BETHESDA, MD","38.96243286","-77.09133911","2016-08-24T11:30:00"
"160824021","LARCENY","LARCENY-FROM BUILDING","11XX S HAYES ST","38.86430453","-77.05907996","2016-08-24T11:20:00"
"160824015","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","LEE HW ST & N QUINN","38.89693566","-77.07699796","2016-08-24T11:18:00"
"116161827","CREDIT C","ARD THEFT","31XX JEFFERSON","38.83320202","-77.05045415","2016-08-24T11:00:00"
"160824018","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","29XX S GLEBE RD","38.84615194","-77.06521652","2016-08-24T10:15:00"
"160824014","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","ARMY NAVY ST & S HAYES DR","38.86608731","-77.06024776","2016-08-24T10:13:00"
"160824006","VEHTHEFT","MOTOR VEH THEFT-OTHER","4XX N PARK DR","38.87458736","-77.11201777","2016-08-24T06:56:00"
"16042965","ASSAULT","& BATTERY - CITIZEN","86XX CAMERON ST, SILVER SPRING, MD 20910","38.99766159","-77.02960968","2016-08-24T06:48:00"
"116161755","FUGITIVE","FROM JUSTICE","8XX N FAYETTE ST","38.81551374","-77.0497498","2016-08-24T06:30:00"
"116161789","DESTRUCT","ION OF PROPERTY","11XX WYTHE ST","38.81111822","-77.05164564","2016-08-24T05:30:00"
"116161772","DRUG PAR","APHERNALIA POSSESSION","4XX N ARMISTEAD ST","38.81781305","-77.13521795","2016-08-24T04:00:00"
"160824005","NARCOTIC","MARIJUANA-POSSESSING","I, 3XX S AT KING ST","38.8358601","-77.09072664","2016-08-24T02:25:00"
"160824004","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","9XX S WALTER REED DR","38.86443466","-77.0864915","2016-08-24T02:10:00"
"116161739","DRUNK IN","PUBLIC","10XX COLONIAL AV","38.81687785","-77.04969676","2016-08-24T01:38:00"
"116161890","GLA OTHE","R","47XX W BRADDOCK RD","38.83504476","-77.11013338","2016-08-24T00:56:00"
"160824003","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","55XX S COLUMBIA PK","38.85487952","-77.1224407","2016-08-24T00:46:00"
"116161719","ALCOHOL","OPEN CONTAINER","58XX QUANTRELL AV","38.81748673","-77.13682606","2016-08-24T00:45:00"
"16042948","CDS-POSS","MARIJUANA/HASHISH","46XX EAST WEST HWY, BETHESDA, MD 20814","38.98485946","-77.09266662","2016-08-24T00:18:00"
"116161716","ALCOHOL","OPEN CONTAINER","38XX EXECUTIVE AV","38.84069626","-77.06635224","2016-08-23T23:55:00"
"160823066","NARCOTIC","MARIJUANA-POSSESSING","1XX S JEFFERSON DAVIS HWY","38.8665755","-77.05294363","2016-08-23T23:48:00"
"116161724","DRUG DIS","TRIBUTION MARIJUANA","X MADISON ST","38.81311365","-77.03920064","2016-08-23T23:30:00"
"116161695","DRUG POS","SESSION MARIJUANA","X MADISON ST","38.81268088","-77.0396824","2016-08-23T23:30:00"
"116161712","ALCOHOL","OPEN CONTAINER","38XX EXECUTIVE AV","38.8382933","-77.06597958","2016-08-23T23:30:00"
"16042928","CDS-POSS","MARIJUANA/HASHISH","84XX 16TH ST, SILVER SPRING, MD 20901","38.99452972","-77.03632354","2016-08-23T23:21:00"
"16043337","THREATEN","ING/ANNOYING PHONE CALL","53XX BALTIMORE AVE, BETHESDA, MD 20814","38.95414352","-76.94038391","2016-08-23T22:26:00"
"160823061","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","10TH ST & N BARTON ST N","38.88361102","-77.08633159","2016-08-23T22:06:00"
"116161706","DESTRUCT","ION OF PROPERTY","12XX WYTHE ST","38.81360228","-77.05240006","2016-08-23T22:00:00"
"160823062","PIMVH&R","PERSONAL INJURY MOTOR VEH ACC-H&R","N, X ST AT N GLEBE RD","38.87390432","-77.10556646","2016-08-23T21:59:00"
"160823058","NARCOTIC","MARIJUANA-POSSESSING","24XX N SYCAMORE ST","38.89021726","-77.15576932","2016-08-23T21:56:00"
"116161685","ACCIDENT","CITY PROPERTY DAMAGE","34XX WHEELER AV","38.80709922","-77.08832704","2016-08-23T21:54:00"
"16042909","LIQUOR -","UNLAWFUL POSS UNDER 21","24XX EAST WEST HWY, SILVER SPRING, MD 20910","38.99377822","-77.05197143","2016-08-23T21:51:00"
"160823060","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","LEE HW ST & N LYNN","38.8967294","-77.0722055","2016-08-23T21:45:00"
"160823059","VANDALSM","VANDALISM (PROP DAMAGE)-BUSINESS","11XX ARLINGTON","38.8936582","-77.06870741","2016-08-23T21:32:00"
"116161771","GLA OTHE","R","13XX QUEEN ST","38.80698964","-77.0525949","2016-08-23T21:10:00"
"160823057","SMPLASLT","SIMPLE ASSAULT FAMILY","3XX S GLEBE RD","38.86915411","-77.09395026","2016-08-23T20:47:00"
"160823054","NARCOTIC","NARCOTICS COCAINE-SELLING","14XX N COURTHOUSE RD","38.88840261","-77.08224405","2016-08-23T20:39:00"
"116161810","BURGLARY","COMMERCIAL STATUTORY","41XX DUKE ST","38.81244773","-77.10190636","2016-08-23T20:30:00"
"116161664","DESTRUCT","ION OF PROPERTY","56XX DERBY CT","38.82759573","-77.12753888","2016-08-23T20:20:00"
"160823055","EMBEZZLE","EMBEZZLEMENT BUSINESS PROPERTY","38XX FAIRFAX DR","38.8842347","-77.10340935","2016-08-23T20:19:00"
"160823053","ASSAULT","ASSAULT - OTHER","20XX CLARENDON","38.89098216","-77.08340565","2016-08-23T19:28:00"
"160823052","LARCENY","LARCENY-FROM BUILDING","11XX S HAYES ST","38.86279996","-77.05983522","2016-08-23T19:23:00"
"160823051","TREPASS","TRESPASSING","20XX WILSON","38.88975626","-77.08636139","2016-08-23T19:00:00"
"160823050","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","25XX S 9 ST","38.8659392","-77.08271493","2016-08-23T18:23:00"
"160823049","LARCENY","LARCENY - OTHER","42XX FAIRFAX DR","38.88182342","-77.11280777","2016-08-23T18:19:00"
"116161923","DESTRUCT","ION OF PROPERTY","61XX EDSALL RD","38.80632631","-77.137785","2016-08-23T18:00:00"
"160823048","WARRSVC","WARRANT SERVICE","8XX PATRICK HENRY DR","38.87530466","-77.14237555","2016-08-23T17:02:00"
"16042848","LIQUOR -","DRINK IN PUB OVER 21","10XX WAYNE AVE, SILVER SPRING, MD 20910","38.99454116","-77.02697753","2016-08-23T16:56:00"
"116161598","GLA RECO","VERY OUT OF TOWN","1XX YALE DR","38.81095398","-77.08218807","2016-08-23T16:56:00"
"116161588","GLA RECO","VERY OUT OF TOWN","1XX YALE DR","38.81049175","-77.08478056","2016-08-23T16:56:00"
"116161616","CREDIT C","ARD FRAUD","36XX WHEELER AV","38.80821608","-77.09017904","2016-08-23T16:30:00"
"116162199","LARCENY","PETIT FROM A BUILDING","11XX MARTHA CUSTIS DR","38.84262705","-77.07855845","2016-08-23T16:30:00"
"160824008","LARCENY","LARCENY-FROM BUILDING","55XX COLUMBIA PK","38.85392957","-77.11759609","2016-08-23T16:00:00"
"16043020","LARCENY","FROM AUTO $50 - $199","52XX DUVALL DR, BETHESDA, MD 20816","38.95014572","-77.10520935","2016-08-23T16:00:00"
"16042856","ASSAULT","& BATTERY - CITIZEN","85XX 16TH ST, SILVER SPRING, MD 20910","38.99650955","-77.03648376","2016-08-23T16:00:00"
"116161804","LARCENY","PETIT OF VEHICLE PARTS","49XX EISENHOWER AV","38.80285994","-77.12223869","2016-08-23T15:53:00"
"116161575","TAMPERIN","G WITH AUTO","54XX RALEIGH AV","38.81505312","-77.11387374","2016-08-23T15:45:00"
"116161583","TRESPASS","ING","5XX KING ST","38.8053711","-77.04449613","2016-08-23T15:30:00"
"160823039","LIQUOR","LIQUOR POSSESSING","28TH ST & S LANG ST S","38.84528673","-77.06874005","2016-08-23T15:19:00"
"160823044","FRAUD","FRAUD SWINDLE","49XX N 29 ST","38.90382211","-77.13231295","2016-08-23T15:00:00"
"160823043","LARCENY","LARCENY - OTHER","14XX S HAYES ST","38.86347048","-77.05966488","2016-08-23T15:00:00"
"16042838","LARCENY","FROM AUTO OVER $200","8XX BONIFANT ST, SILVER SPRING, MD 20901","38.99626159","-77.02040863","2016-08-23T14:50:00"
"16042847","LIQUOR -","DRINK IN PUB OVER 21","82XX DIXON AVE, SILVER SPRING, MD 20910","38.99162292","-77.02780914","2016-08-23T14:50:00"
"16042809","LIQUOR -","DRINK IN PUB OVER 21","82XX DIXON AVE, SILVER SPRING, MD 20910","38.99162292","-77.02780914","2016-08-23T13:40:00"
"16042869","LARCENY","SHOPLIFTING UNDER $50","73XX WISCONSIN AVE, BETHESDA, MD 20814","38.98311233","-77.09360504","2016-08-23T13:30:00"
"160823035","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","S, X ST AT S FENWICK ST","38.86807308","-77.09025475","2016-08-23T13:24:00"
"16042804","LIQUOR -","DRINK IN PUB OVER 21","9XX WAYNE AVE, SILVER SPRING, MD 20910","38.99513244","-77.02490234","2016-08-23T13:15:00"
"16043005","LARCENY","FROM AUTO OVER $200","53XX WORTHINGTON DR, BETHESDA, MD 20816","38.95655822","-77.10497283","2016-08-23T13:00:00"
"160823034","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","N TAYLOR & WILSON BL ST","38.8811647","-77.11402178","2016-08-23T12:59:00"
"16042801","LIQUOR -","DRINK IN PUB OVER 21","9XX WAYNE AVE, SILVER SPRING, MD 20910","38.99470901","-77.02566528","2016-08-23T12:55:00"
"160823031","TREPASS","TRESPASSING","8XX S GREENBRIER ST","38.85545855","-77.12011997","2016-08-23T12:38:00"
"116157453","WARRANT","SERVICE","2XX YOAKUM","38.80984936","-77.14120083","2016-08-23T12:31:00"
"160823032","FRAUD","FRAUD IMPERSONATION","XX S MANCHESTER ST","38.86635388","-77.13399185","2016-08-23T12:17:00"
"16042802","UNAUTH.","USE OF MOTOR VEHICLE","8XX UNIVERSITY, SILVER SPRING, MD 20903","38.99540328","-76.99302673","2016-08-23T12:00:00"
"160823030","FRAUD","FRAUD SWINDLE","18XX N BRYAN ST","38.89300506","-77.09136782","2016-08-23T11:54:00"
"160823029","ASSAULT","ASSAULT - OTHER","23XX N PERSHING DR","38.87909715","-77.08506946","2016-08-23T11:31:00"
"16042810","LARCENY","FROM AUTO OVER $200","9XX SLIGO AVE, SILVER SPRING, MD 20910","38.99024963","-77.02580261","2016-08-23T11:30:00"
"160823026","LARCENY","LARCENY-FROM BUILDING","51XX COLUMBIA PK","38.85661839","-77.11523495","2016-08-23T10:19:00"
"160823025","AGGASLT","AGG ASLT-NON FAMILY KNIFE","5XX 23RD ST S","38.8524527","-77.05531765","2016-08-23T10:13:00"
"116161684","GLA AUTO","","53XX TANEY AV","38.82173972","-77.12181148","2016-08-23T10:00:00"
"160823024","TREPASS","TRESPASSING","37XX 5TH ST S","38.86827392","-77.09713604","2016-08-23T09:21:00"
"16042917","BURG FOR","CE-RES/DAY","74XX WILDWOOD DR","38.98411178","-76.98934173","2016-08-23T09:15:00"
"160823023","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","S, FOXX MILE RUN DR AT S WALTER REED DR","38.84820858","-77.0940539","2016-08-23T09:08:00"
"160823021","LARCENY","LARCENY-FROM AUTO","30XX COLUMBIA PK","38.86098646","-77.08640208","2016-08-23T09:03:00"
"116161835","CREDIT C","ARD FRAUD","3XX S WASHINGTON ST","38.80374655","-77.04599276","2016-08-23T09:00:00"
"116161473","BURGLARY","RESIDENTIAL STATUTORY","9XX HARRISON CR","38.79855538","-77.13471777","2016-08-23T08:19:00"
"160823022","WARRSVC","WARRANT SERVICE","24XX SHIRLINGTON RD","38.84874836","-77.08519296","2016-08-23T08:18:00"
"160823019","TREPASS","TRESPASSING","12XX S HAYES ST","38.86040864","-77.0607503","2016-08-23T08:17:00"
"160823017","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","S, XX ST AT S FERN ST","38.85650439","-77.05456686","2016-08-23T07:28:00"
"160823014","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","15XX 11TH ST S","38.86313554","-77.07275531","2016-08-23T06:51:00"
"116161650","LARCENY","PETIT OTHER","62XX DUKE ST","38.8152317","-77.14245951","2016-08-23T06:30:00"
"160823013","DRUNK","DRUNKENNESS","12XX S SCOTT ST","38.86243397","-77.07471819","2016-08-23T03:09:00"
"16042896","BURG NO","FORCE - RES/NIGHT","64XX RIDGE DR, BETHESDA, MD 20816","38.94242858","-77.1216278","2016-08-23T02:50:00"
"116161442","DRUG POS","SESSION MARIJUANA","7XX KAHN PL","38.79738418","-77.04125398","2016-08-23T02:30:00"
"160823010","LIQUOR","LIQUOR POSSESSING","15XX WILSON","38.89629555","-77.07853601","2016-08-23T02:29:00"
"160823009","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","26XX SPOUT RUN, PW","38.89736067","-77.09408539","2016-08-23T02:04:00"
"160823008","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","I3XX RT AT QUAKER LN","38.84599062","-77.08304212","2016-08-23T01:55:00"
"16042732","CDS-POSS","MARIJUANA/HASHISH","2XX DENVER RD, SILVER SPRING, MD 20910","38.99474334","-77.01203918","2016-08-23T01:43:00"
"160823011","ROBBERY","ROBB STREET WEAPON OTH THAN GUN","27XX WILSON","38.88884985","-77.08952906","2016-08-23T01:30:00"
"160823006","DRUNK","DRUNKENNESS","29XX COLUMBIA PK","38.8613304","-77.08590726","2016-08-23T00:54:00"
"160823002","LARCENY","LARC SHOPLIFTING","2XX N GLEBE RD","38.87455219","-77.10635239","2016-08-23T00:36:00"
"160823005","DRUNK","DRUNKENNESS","26XX S VANCE CT","38.84689398","-77.07727638","2016-08-23T00:26:00"
"160822043","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","FORT MYER BR & KEY DR","38.89946848","-77.07181226","2016-08-22T23:39:00"
"116161417","LARCENY","PETIT DEFRAUD INNKEEPER","3XX S WHITING ST","38.81058691","-77.13795045","2016-08-22T22:50:00"
"116161410","LARCENY","PETIT FAIL TO PAY FARE","6XX E GLEBE RD","38.83346236","-77.05360133","2016-08-22T22:18:00"
"16042831","VANDALIS","M GRAFFITI OTHER","80XX GEORGIA AVE, SILVER SPRING, MD 20910","38.99024963","-77.02664947","2016-08-22T22:00:00"
"160823028","VANDALSM","VANDALISM (PROP DAMAGE)-BUSINESS","8XX S ARLINGTON MILL DR","38.86144095","-77.11650237","2016-08-22T22:00:00"
"16042707","ROB STNG","ARM - STREET","83XX COLESVILLE RD, SILVER SPRING, MD 20910","38.99248123","-77.03568267","2016-08-22T22:00:00"
"16042688","ALL OTHE","R NON-TRAFFIC CRIM OFFENSES","86XX PINEY BRANCH RD, SILVER SPRING, MD 20901","38.99874114","-76.9987564","2016-08-22T21:14:00"
"116161402","LARCENY","PETIT SHOPLIFTING","31XX JEFFERSON","38.83338003","-77.05054126","2016-08-22T21:00:00"
"116161391","DRUG POS","SESSION MARIJUANA","5XX S VAN DORN ST","38.80734497","-77.13380824","2016-08-22T20:50:00"
"160822038","EMBEZZLE","EMBEZZLEMENT BUSINESS PROPERTY","14XX S HAYES ST","38.86150481","-77.06198514","2016-08-22T20:43:00"
"160822037","LARCENY","LARCENY-BICYCLE","11XX S HAYES ST","38.8617646","-77.06226177","2016-08-22T20:42:00"
"16042683","SUDDEN D","EATH NATURAL","76XX CARROLL AVE, TAKOMA PARK, MD 20912","38.98439194","-76.99954586","2016-08-22T20:09:00"
"160822036","NARCOTIC","MARIJUANA-POSSESSING","8XX S GREENBRIER ST","38.85589692","-77.1172347","2016-08-22T19:28:00"
"16042663","LIQUOR -","DRINK IN PUB OVER 21","9XX WAYNE AVE, SILVER SPRING, MD 20910","38.99506759","-77.02502441","2016-08-22T18:25:00"
"116161353","ACCIDENT","HIT & RUN PROPERTY DAMAGE","FARRINGTON ST & S VAN DORN AV","38.80068759","-77.13535356","2016-08-22T18:05:00"
"160822033","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","N HARRISON & WILLIAMSBURG BL ST","38.90853629","-77.1443896","2016-08-22T18:04:00"
"16043281","LARCENY","FROM AUTO UNDER $50","45XX DALTON RD, CHEVY CHASE, MD 20815","38.95865249","-77.09013366","2016-08-22T18:00:00"
"160822032","LARCENY","LARC SHOPLIFTING","7XX N GLEBE RD","38.88056276","-77.11288344","2016-08-22T17:58:00"
"160822031","FRAUD","FRAUD IMPERSONATION","50XX S 9 ST","38.85823029","-77.11373771","2016-08-22T17:41:00"
"160822030","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","COLUMBIA ST & S GREENBRIER PK","38.85517699","-77.11567234","2016-08-22T17:26:00"
"116161345","ASSAULT","AND BATTERY","52XX DUKE ST","38.81317977","-77.12221754","2016-08-22T17:00:00"
"16043516","FORGERY/","CNTRFT - IDENTITY THEFT","3XX WAYNE PL, SILVER SPRING, MD 20910","38.99826049","-77.01542663","2016-08-22T17:00:00"
"160822027","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","LEE HW & SPOUT RUN PY","38.89455267","-77.09709915","2016-08-22T16:32:00"
"160822026","SUSP-REV","DRIVING UNDER SUSP OR REVOCATION","COLUMBIA ST & S COLUMBUS PK","38.85744889","-77.11359162","2016-08-22T16:31:00"
"116161407","ACCIDENT","HIT & RUN PROPERTY DAMAGE","CHARLES RD & W GLEBE AV","38.8383993","-77.06910288","2016-08-22T16:20:00"
"160822029","LARCENY","LARC SHOPLIFTING","11XX WILSON","38.89404117","-77.06809823","2016-08-22T16:19:00"
"16042629","STOLEN P","ROP-POSSES/BUY/RECEIVE","19XX EAST WEST HWY, SILVER SPRING, MD 20910","38.99546432","-77.04232788","2016-08-22T15:30:00"
"16042664","LARCENY","BICYCLE OVER $200","44XX WILLARD AVE, CHEVY CHASE, MD 20815","38.96189498","-77.08631134","2016-08-22T15:30:00"
"116161314","LARCENY","GRAND FROM PERS PURS SNATCH","54XX HOLMES RUN","38.81927856","-77.12849525","2016-08-22T15:00:00"
"160822023","NARCOTIC","MARIJUANA-POSSESSING","40XX S FOUR MILE RUN DR","38.84707556","-77.09222504","2016-08-22T14:40:00"
"160822022","WARRSVC","WARRANT SERVICE","50XX S WALTER REED DR","38.89125045","-77.08141517","2016-08-22T14:06:00"
"116161303","ALCOHOL","OPEN CONTAINER","2XX N BRECKINRIDGE PL","38.81627882","-77.13782946","2016-08-22T14:00:00"
"116161297","ASSAULT","AND BATTERY","46XX DUKE ST","38.80944902","-77.11026641","2016-08-22T13:42:00"
"16042604","LARCENY","OTHER OVER $200","85XX GEORGIA AVE, SILVER SPRING, MD 20910","38.99493026","-77.02711486","2016-08-22T13:40:00"
"160822020","LARCENY","LARCENY-FROM BUILDING","11XX S HAYES ST","38.8623874","-77.06184259","2016-08-22T13:32:00"
"116161285","LARCENY","PETIT SHOPLIFTING","46XX KENMORE AV","38.82789654","-77.11272759","2016-08-22T13:00:00"
"160827044","AGGASLT","AGG ASLT-NON FAMILY HANDS FIST FT","45XX S 31 ST","38.83901479","-77.09092355","2016-08-22T12:00:00"
"160822019","TREPASS","TRESPASSING","42XX 2ND RD N","38.87362006","-77.10589024","2016-08-22T10:53:00"
"160822016","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","S, FOXX MILE RUN DR AT S WALTER REED DR","38.84815558","-77.09667578","2016-08-22T10:48:00"
"160822014","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","ARLINGTON BL RD & HENDERSON","38.86668597","-77.11485802","2016-08-22T10:27:00"
"160822017","DISORDER","DISORDERLY CONDUCT","21XX CLARENDON","38.89132692","-77.08392097","2016-08-22T10:20:00"
"160822015","VEHTHEFT","MOTOR VEH THEFT-TRUCKS/BUSES","45XX 2ND ST N","38.8710533","-77.1093338","2016-08-22T10:16:00"
"160822013","LARCENY","LARC SHOPLIFTING","11XX S HAYES ST","38.86450812","-77.05893156","2016-08-22T10:15:00"
"116161245","LARCENY","GRAND FROM A VEHICLE","9XX ALLISON ST","38.83322228","-77.07771605","2016-08-22T10:00:00"
"160822012","FRAUD","FRAUD ILLEGAL USE OF CREDIT CARDS","24XX S GLEBE RD","38.84701514","-77.07897524","2016-08-22T09:15:00"
